date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units,raw_region,raw_ta,raw_product,raw_brand,is_missing_categorical,parsed_date,iso_date,iso_year,iso_week,year_week,is_week_mismatch,clean_region,clean_therapeutic_area,clean_product,clean_brand,clean_trx,clean_nrx,clean_units,is_negative_trx,is_missing_numeric,is_nrx_gt_trx_error,is_duplicate,rejection_reason
2023/07/03,79,2023,,  Cardiology  ,Cardivex,Corvyx Pharma,286.2,78.8,918,,Cardiology,Cardivex,Corvyx Pharma,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,286.2,78.8,918.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/03/31,170,2025,  Gujarat  ,  Cardiology  ,Cardivex,,156.1,46.3,500,Gujarat,Cardiology,Cardivex,,True,2025-03-31,2025-03-31,2025,14,2025-W14,False,Gujarat,Cardiology,Cardivex,Unknown,156.1,46.3,500.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025/12/08,206,2025,,Respiratory,Respivan,Aerovant Pharma,147.2,28.6,383,,Respiratory,Respivan,Aerovant Pharma,True,2025-12-08,2025-12-08,2025,50,2025-W50,False,Unknown,Respiratory,Respivan,Aerovant Pharma,147.2,28.6,383.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
11-Apr-2022,15,2022,kerala,RESPIRATORY,Respivan,,165.6,50.0,434,kerala,RESPIRATORY,Respivan,,True,2022-04-11,2022-04-11,2022,15,2022-W15,False,Kerala,Respiratory,Respivan,Unknown,165.6,50.0,434.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/02/06,58,2023,  Delhi  ,diabetes,Insulyn,,317.9,58.1,879,Delhi,diabetes,Insulyn,,True,2023-02-06,2023-02-06,2023,6,2023-W06,False,Delhi,Diabetes,Insulyn,Unknown,317.9,58.1,879.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-05-06,123,2024,,  Diabetes  ,Insulyn,Insulara Biotech,142.3,37.9,,,Diabetes,Insulyn,Insulara Biotech,True,2024-05-06,2024-05-06,2024,19,2024-W19,False,Unknown,Diabetes,Insulyn,Insulara Biotech,142.3,37.9,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
19-Sep-2022,38,2022,  Maharashtra  ,Cardiology,Vascolin,,306.5,72.0,796,Maharashtra,Cardiology,Vascolin,,True,2022-09-19,2022-09-19,2022,38,2022-W38,False,Maharashtra,Cardiology,Vascolin,Unknown,306.5,72.0,796.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025/09/01,192,2025,  Telangana  ,respiratory,Airovent,,138.9,22.5,439,Telangana,respiratory,Airovent,,True,2025-09-01,2025-09-01,2025,36,2025-W36,False,Telangana,Respiratory,Airovent,Unknown,138.9,22.5,439.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
16/06/2025,181,2025,,diabetes,Glucotend,Glucera Health,301.4,64.0,979,,diabetes,Glucotend,Glucera Health,True,2025-06-16,2025-06-16,2025,25,2025-W25,False,Unknown,Diabetes,Glucotend,Glucera Health,301.4,64.0,979.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024/01/15,107,2024,,Cardiology,Vascolin,Zenova Biosciences,291.3,80.5,768,,Cardiology,Vascolin,Zenova Biosciences,True,2024-01-15,2024-01-15,2024,3,2024-W03,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,291.3,80.5,768.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
21/07/2025,186,2025,,  Diabetes  ,Insulyn,Insulara Biotech,190.1,51.0,600,,Diabetes,Insulyn,Insulara Biotech,True,2025-07-21,2025-07-21,2025,30,2025-W30,False,Unknown,Diabetes,Insulyn,Insulara Biotech,190.1,51.0,600.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/10/2022,41,2022,,  Diabetes  ,Insulyn,Insulara Biotech,215.0,59.7,581,,Diabetes,Insulyn,Insulara Biotech,True,2022-10-10,2022-10-10,2022,41,2022-W41,False,Unknown,Diabetes,Insulyn,Insulara Biotech,215.0,59.7,581.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
21/02/2022,8,2022,,Diabetes,Insulyn,Insulara Biotech,299.0,46.2,949,,Diabetes,Insulyn,Insulara Biotech,True,2022-02-21,2022-02-21,2022,8,2022-W08,False,Unknown,Diabetes,Insulyn,Insulara Biotech,299.0,46.2,949.0,False,False,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
2025/04/07,171,2025,gujarat,  Diabetes  ,Glucotend,,224.7,64.2,691,gujarat,Diabetes,Glucotend,,True,2025-04-07,2025-04-07,2025,15,2025-W15,False,Gujarat,Diabetes,Glucotend,Unknown,224.7,64.2,691.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
18-Nov-2024,151,2024,Tamil Nadu,  Cardiology  ,Vascolin,,368.6,96.6,1190,Tamil Nadu,Cardiology,Vascolin,,True,2024-11-18,2024-11-18,2024,47,2024-W47,False,Tamil Nadu,Cardiology,Vascolin,Unknown,368.6,96.6,1190.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
03/07/2023,79,2023,tamil nadu,diabetes,Glucotend,,362.6,87.5,1077,tamil nadu,diabetes,Glucotend,,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Tamil Nadu,Diabetes,Glucotend,Unknown,362.6,87.5,1077.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
03/10/2025,167,2025,,respiratory,Bronchel,Breathex Labs,233.3,73.2,642,,respiratory,Bronchel,Breathex Labs,True,2025-03-10,2025-03-10,2025,11,2025-W11,False,Unknown,Respiratory,Bronchel,Breathex Labs,233.3,73.2,642.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
17/11/2025,203,2025,,CARDIOLOGY,Cordamet,Meditrix Labs,242.5,53.6,788,,CARDIOLOGY,Cordamet,Meditrix Labs,True,2025-11-17,2025-11-17,2025,47,2025-W47,False,Unknown,Cardiology,Cordamet,Meditrix Labs,242.5,53.6,788.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
17-Feb-2025,164,2025,  Maharashtra  ,  Diabetes  ,Glucotend,,308.3,71.7,879,Maharashtra,Diabetes,Glucotend,,True,2025-02-17,2025-02-17,2025,8,2025-W08,False,Maharashtra,Diabetes,Glucotend,Unknown,308.3,71.7,879.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
22/04/2024,121,2024,,cardiology,Vascolin,Zenova Biosciences,213.3,50.0,553,,cardiology,Vascolin,Zenova Biosciences,True,2024-04-22,2024-04-22,2024,17,2024-W17,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,213.3,50.0,553.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
17/11/2025,203,2025,karnataka,diabetes,Metforal,,274.2,62.6,889,karnataka,diabetes,Metforal,,True,2025-11-17,2025-11-17,2025,47,2025-W47,False,Karnataka,Diabetes,Metforal,Unknown,274.2,62.6,889.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022/04/04,14,2022,Tamil Ndu,Diabetes,Glucotend,,168.0,52.2,529,Tamil Ndu,Diabetes,Glucotend,,True,2022-04-04,2022-04-04,2022,14,2022-W14,False,Tamil Nadu,Diabetes,Glucotend,Unknown,168.0,52.2,529.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025/11/24,204,2025,,DIABETES,Metforal,Novanta Pharma,213.9,63.5,560,,DIABETES,Metforal,Novanta Pharma,True,2025-11-24,2025-11-24,2025,48,2025-W48,False,Unknown,Diabetes,Metforal,Novanta Pharma,213.9,63.5,560.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025-06-23,182,2025,gujarat,DIABETES,Metforal,,154.0,28.7,464,gujarat,DIABETES,Metforal,,True,2025-06-23,2025-06-23,2025,26,2025-W26,False,Gujarat,Diabetes,Metforal,Unknown,154.0,28.7,464.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/02/26,113,2024,  Karnataka  ,respiratory,Respivan,,142.4,22.5,436,Karnataka,respiratory,Respivan,,True,2024-02-26,2024-02-26,2024,9,2024-W09,False,Karnataka,Respiratory,Respivan,Unknown,142.4,22.5,436.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
07/17/2023,81,2023,,DIABETES,Glucotend,Glucera Health,266.3,39.8,820,,DIABETES,Glucotend,Glucera Health,True,2023-07-17,2023-07-17,2023,29,2023-W29,False,Unknown,Diabetes,Glucotend,Glucera Health,266.3,39.8,820.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
23-Sep-2024,143,2024,,  Diabetes  ,Insulyn,Insulara Biotech,339.0,86.2,970,,Diabetes,Insulyn,Insulara Biotech,True,2024-09-23,2024-09-23,2024,39,2024-W39,False,Unknown,Diabetes,Insulyn,Insulara Biotech,339.0,86.2,970.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-01-17,3,2022,,Respiratory,Airovent,Pulmovia Therapeutics,117.8,30.4,356,,Respiratory,Airovent,Pulmovia Therapeutics,True,2022-01-17,2022-01-17,2022,3,2022-W03,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,117.8,30.4,356.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
21/03/2022,12,2022,TN,DIABETES,Insulyn,,365.8,86.4,1174,TN,DIABETES,Insulyn,,True,2022-03-21,2022-03-21,2022,12,2022-W12,False,Tamil Nadu,Diabetes,Insulyn,Unknown,365.8,86.4,1174.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
08/15/2022,33,2022,DELHI,diabetes,Metforal,,184.1,40.5,581,DELHI,diabetes,Metforal,,True,2022-08-15,2022-08-15,2022,33,2022-W33,False,Delhi,Diabetes,Metforal,Unknown,184.1,40.5,581.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
22/04/2024,121,2024,,  Cardiology  ,Cordamet,,237.6,42.2,652,,Cardiology,Cordamet,,True,2024-04-22,2024-04-22,2024,17,2024-W17,False,Unknown,Cardiology,Cordamet,Unknown,237.6,42.2,652.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | UNKNOWN_BRAND
17-Mar-2025,168,2025,,respiratory,Airovent,Pulmovia Therapeutics,103.9,26.9,278,,respiratory,Airovent,Pulmovia Therapeutics,True,2025-03-17,2025-03-17,2025,12,2025-W12,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,103.9,26.9,278.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
09-Jan-2023,54,2023,WestBengal,Diabetes,Insulyn,,269.8,48.7,832,WestBengal,Diabetes,Insulyn,,True,2023-01-09,2023-01-09,2023,2,2023-W02,False,West Bengal,Diabetes,Insulyn,Unknown,269.8,48.7,832.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/07/29,135,2024,KERALA,  Cardiology  ,Cardivex,,79.7,20.8,258,KERALA,Cardiology,Cardivex,,True,2024-07-29,2024-07-29,2024,31,2024-W31,False,Kerala,Cardiology,Cardivex,Unknown,79.7,20.8,258.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-01-15,107,2024,,cardiology,Cordamet,Meditrix Labs,155.1,35.6,501,,cardiology,Cordamet,Meditrix Labs,True,2024-01-15,2024-01-15,2024,3,2024-W03,False,Unknown,Cardiology,Cordamet,Meditrix Labs,155.1,35.6,501.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
15/07/2024,133,2024,,  Respiratory  ,Airovent,Pulmovia Therapeutics,97.3,26.2,290,,Respiratory,Airovent,Pulmovia Therapeutics,True,2024-07-15,2024-07-15,2024,29,2024-W29,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,97.3,26.2,290.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
03/02/2025,162,2025,,diabetes,Insulyn,Insulara Biotech,221.1,67.6,654,,diabetes,Insulyn,Insulara Biotech,True,2025-02-03,2025-02-03,2025,6,2025-W06,False,Unknown,Diabetes,Insulyn,Insulara Biotech,221.1,67.6,654.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025-10-20,199,2025,,respiratory,Bronchel,Breathex Labs,197.8,50.6,550,,respiratory,Bronchel,Breathex Labs,True,2025-10-20,2025-10-20,2025,43,2025-W43,False,Unknown,Respiratory,Bronchel,Breathex Labs,197.8,50.6,550.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
06-Nov-2023,97,2023,,CARDIOLOGY,Vascolin,Zenova Biosciences,261.5,59.4,,,CARDIOLOGY,Vascolin,Zenova Biosciences,True,2023-11-06,2023-11-06,2023,45,2023-W45,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,261.5,59.4,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
26-Feb-2024,113,2024,,DIABETES,Insulyn,Insulara Biotech,171.5,39.3,520,,DIABETES,Insulyn,Insulara Biotech,True,2024-02-26,2024-02-26,2024,9,2024-W09,False,Unknown,Diabetes,Insulyn,Insulara Biotech,171.5,39.3,520.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
29-Jul-2024,135,2024,  Gujarat  ,cardiology,Cordamet,,314.0,103.7,845,Gujarat,cardiology,Cordamet,,True,2024-07-29,2024-07-29,2024,31,2024-W31,False,Gujarat,Cardiology,Cordamet,Unknown,314.0,103.7,845.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-02-06,58,2023,,CARDIOLOGY,Vascolin,Zenova Biosciences,222.4,51.2,701,,CARDIOLOGY,Vascolin,Zenova Biosciences,True,2023-02-06,2023-02-06,2023,6,2023-W06,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,222.4,51.2,701.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024/02/26,113,2024,  Karnataka  ,Diabetes,Insulyn,,236.0,57.7,701,Karnataka,Diabetes,Insulyn,,True,2024-02-26,2024-02-26,2024,9,2024-W09,False,Karnataka,Diabetes,Insulyn,Unknown,236.0,57.7,701.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
11/20/2023,99,2023,,cardiology,Vascolin,Zenova Biosciences,237.0,63.3,771,,cardiology,Vascolin,Zenova Biosciences,True,2023-11-20,2023-11-20,2023,47,2023-W47,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,237.0,63.3,771.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
27-Mar-2023,65,2023,AndhraPradesh,diabetes,Insulyn,,288.2,81.7,964,AndhraPradesh,diabetes,Insulyn,,True,2023-03-27,2023-03-27,2023,13,2023-W13,False,Andhra Pradesh,Diabetes,Insulyn,Unknown,288.2,81.7,964.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-05-29,74,2023,,  Diabetes  ,Glucotend,Glucera Health,271.6,67.9,703,,Diabetes,Glucotend,Glucera Health,True,2023-05-29,2023-05-29,2023,22,2023-W22,False,Unknown,Diabetes,Glucotend,Glucera Health,271.6,67.9,703.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
02-Jan-2023,53,2023,,Cardiology,Vascolin,Zenova Biosciences,418.8,96.9,1304,,Cardiology,Vascolin,Zenova Biosciences,True,2023-01-02,2023-01-02,2023,1,2023-W01,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,418.8,96.9,1304.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023/10/23,95,2023,,RESPIRATORY,Respivan,Aerovant Pharma,175.0,49.6,495,,RESPIRATORY,Respivan,Aerovant Pharma,True,2023-10-23,2023-10-23,2023,43,2023-W43,False,Unknown,Respiratory,Respivan,Aerovant Pharma,175.0,49.6,495.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
12/30/2024,157,2025,,respiratory,Bronchel,Breathex Labs,210.3,75.0,535,,respiratory,Bronchel,Breathex Labs,True,2024-12-30,2024-12-30,2025,1,2025-W01,False,Unknown,Respiratory,Bronchel,Breathex Labs,210.3,75.0,535.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024/07/08,132,2024,TAMIL NADU,DIABETES,Insulyn,,268.2,66.4,795,TAMIL NADU,DIABETES,Insulyn,,True,2024-07-08,2024-07-08,2024,28,2024-W28,False,Tamil Nadu,Diabetes,Insulyn,Unknown,268.2,66.4,795.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
08/12/2024,137,2024,Delhi,Cardiology,Cardivex,,122.9,40.8,399,Delhi,Cardiology,Cardivex,,True,2024-08-12,2024-08-12,2024,33,2024-W33,False,Delhi,Cardiology,Cardivex,Unknown,122.9,40.8,399.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
07/29/2024,135,2024,,DIABETES,Insulyn,Insulara Biotech,228.3,54.8,762,,DIABETES,Insulyn,Insulara Biotech,True,2024-07-29,2024-07-29,2024,31,2024-W31,False,Unknown,Diabetes,Insulyn,Insulara Biotech,228.3,54.8,762.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/04/2023,67,2023,Telangana,  Diabetes  ,Glucotend,,219.4,71.8,723,Telangana,Diabetes,Glucotend,,True,2023-04-10,2023-04-10,2023,15,2023-W15,False,Telangana,Diabetes,Glucotend,Unknown,219.4,71.8,723.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-08-19,138,2024,Kerala,RESPIRATORY,Bronchel,,128.6,37.7,413,Kerala,RESPIRATORY,Bronchel,,True,2024-08-19,2024-08-19,2024,34,2024-W34,False,Kerala,Respiratory,Bronchel,Unknown,128.6,37.7,413.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/07/08,132,2024,,  Cardiology  ,Cardivex,Corvyx Pharma,115.6,25.6,354,,Cardiology,Cardivex,Corvyx Pharma,True,2024-07-08,2024-07-08,2024,28,2024-W28,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,115.6,25.6,354.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/03/2022,40,2022,,respiratory,Respivan,Aerovant Pharma,132.2,37.4,340,,respiratory,Respivan,Aerovant Pharma,True,2022-10-03,2022-10-03,2022,40,2022-W40,False,Unknown,Respiratory,Respivan,Aerovant Pharma,132.2,37.4,340.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-05-09,19,2022,,  Cardiology  ,Cordamet,Meditrix Labs,170.2,38.6,535,,Cardiology,Cordamet,Meditrix Labs,True,2022-05-09,2022-05-09,2022,19,2022-W19,False,Unknown,Cardiology,Cordamet,Meditrix Labs,170.2,38.6,535.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
11/10/2025,202,2025,,RESPIRATORY,Airovent,Pulmovia Therapeutics,153.4,24.5,440,,RESPIRATORY,Airovent,Pulmovia Therapeutics,True,2025-11-10,2025-11-10,2025,46,2025-W46,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,153.4,24.5,440.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
04/25/2022,17,2022,,  Diabetes  ,Glucotend,,115.5,41.8,298,,Diabetes,Glucotend,,True,2022-04-25,2022-04-25,2022,17,2022-W17,False,Unknown,Diabetes,Glucotend,Unknown,115.5,41.8,298.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | UNKNOWN_BRAND
2025-07-21,186,2025,rajasthan,  Respiratory  ,Respivan,,100.8,,320,rajasthan,Respiratory,Respivan,,True,2025-07-21,2025-07-21,2025,30,2025-W30,False,Rajasthan,Respiratory,Respivan,Unknown,100.8,,320.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09/23/2024,143,2024,Karnataka ,  Cardiology  ,Cardivex,,109.2,33.7,324,Karnataka,Cardiology,Cardivex,,True,2024-09-23,2024-09-23,2024,39,2024-W39,False,Karnataka,Cardiology,Cardivex,Unknown,109.2,33.7,324.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/05/2025,176,2025,,DIABETES,Metforal,Novanta Pharma,142.9,27.9,422,,DIABETES,Metforal,Novanta Pharma,True,2025-05-12,2025-05-12,2025,20,2025-W20,False,Unknown,Diabetes,Metforal,Novanta Pharma,142.9,27.9,422.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023/02/27,61,2023,,  Cardiology  ,Cordamet,Meditrix Labs,237.2,78.9,,,Cardiology,Cordamet,Meditrix Labs,True,2023-02-27,2023-02-27,2023,9,2023-W09,False,Unknown,Cardiology,Cordamet,Meditrix Labs,237.2,78.9,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
23/01/2023,56,2023,AndhraPradesh,RESPIRATORY,Respivan,,143.3,14.2,409,AndhraPradesh,RESPIRATORY,Respivan,,True,2023-01-23,2023-01-23,2023,4,2023-W04,False,Andhra Pradesh,Respiratory,Respivan,Unknown,143.3,14.2,409.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
19/09/2022,38,2022,TAMIL NADU,cardiology,Vascolin,,280.0,78.1,779,TAMIL NADU,cardiology,Vascolin,,True,2022-09-19,2022-09-19,2022,38,2022-W38,False,Tamil Nadu,Cardiology,Vascolin,Unknown,280.0,78.1,779.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/04/01,118,2024,Tamilnadu,Respiratory,Airovent,,154.1,57.1,481,Tamilnadu,Respiratory,Airovent,,True,2024-04-01,2024-04-01,2024,14,2024-W14,False,Tamil Nadu,Respiratory,Airovent,Unknown,154.1,57.1,481.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-04-18,16,2022,tamil nadu,RESPIRATORY,Bronchel,,244.9,48.3,713,tamil nadu,RESPIRATORY,Bronchel,,True,2022-04-18,2022-04-18,2022,16,2022-W16,False,Tamil Nadu,Respiratory,Bronchel,Unknown,244.9,48.3,713.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-01-16,55,2023,west bengal,Cardiology,Vascolin,,327.6,74.7,1103,west bengal,Cardiology,Vascolin,,True,2023-01-16,2023-01-16,2023,3,2023-W03,False,West Bengal,Cardiology,Vascolin,Unknown,327.6,74.7,1103.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/02/12,111,2024,,diabetes,Glucotend,Glucera Health,419.1,151.3,1374,,diabetes,Glucotend,Glucera Health,True,2024-02-12,2024-02-12,2024,7,2024-W07,False,Unknown,Diabetes,Glucotend,Glucera Health,419.1,151.3,1374.0,False,False,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
2022-03-07,10,2022,Tamil Nadu,Respiratory,Respivan,,190.1,53.7,630,Tamil Nadu,Respiratory,Respivan,,True,2022-03-07,2022-03-07,2022,10,2022-W10,False,Tamil Nadu,Respiratory,Respivan,Unknown,190.1,53.7,630.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-07-07,184,2025,Delhi,respiratory,Airovent,,137.1,26.9,410,Delhi,respiratory,Airovent,,True,2025-07-07,2025-07-07,2025,28,2025-W28,False,Delhi,Respiratory,Airovent,Unknown,137.1,26.9,410.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
05-Jun-2023,75,2023,TELANGANA,diabetes,Glucotend,,278.9,64.9,928,TELANGANA,diabetes,Glucotend,,True,2023-06-05,2023-06-05,2023,23,2023-W23,False,Telangana,Diabetes,Glucotend,Unknown,278.9,64.9,928.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
03/11/2024,115,2024,West Bengal,DIABETES,Glucotend,,384.3,131.0,997,West Bengal,DIABETES,Glucotend,,True,2024-03-11,2024-03-11,2024,11,2024-W11,False,West Bengal,Diabetes,Glucotend,Unknown,384.3,131.0,997.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
01-Jan-2024,105,2024,,  Respiratory  ,Airovent,Pulmovia Therapeutics,277.0,67.1,931,,Respiratory,Airovent,Pulmovia Therapeutics,True,2024-01-01,2024-01-01,2024,1,2024-W01,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,277.0,67.1,931.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022/04/04,14,2022,Kerala,  Diabetes  ,Insulyn,,216.9,43.9,575,Kerala,Diabetes,Insulyn,,True,2022-04-04,2022-04-04,2022,14,2022-W14,False,Kerala,Diabetes,Insulyn,Unknown,216.9,43.9,575.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
07/29/2024,135,2024,Maharashtra,cardiology,Cordamet,,479.4,78.3,1445,Maharashtra,cardiology,Cordamet,,True,2024-07-29,2024-07-29,2024,31,2024-W31,False,Maharashtra,Cardiology,Cordamet,Unknown,479.4,78.3,1445.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
23-Oct-2023,95,2023,,diabetes,Glucotend,Glucera Health,184.8,38.8,517,,diabetes,Glucotend,Glucera Health,True,2023-10-23,2023-10-23,2023,43,2023-W43,False,Unknown,Diabetes,Glucotend,Glucera Health,184.8,38.8,517.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/02/2025,163,2025,,  Diabetes  ,Insulyn,Insulara Biotech,286.7,83.1,734,,Diabetes,Insulyn,Insulara Biotech,True,2025-02-10,2025-02-10,2025,7,2025-W07,False,Unknown,Diabetes,Insulyn,Insulara Biotech,286.7,83.1,734.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/03/2022,40,2022,,RESPIRATORY,Respivan,Aerovant Pharma,80.3,23.0,263,,RESPIRATORY,Respivan,Aerovant Pharma,True,2022-10-03,2022-10-03,2022,40,2022-W40,False,Unknown,Respiratory,Respivan,Aerovant Pharma,80.3,23.0,263.0,False,False,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
2022-12-05,49,2022,Andhra Pradesh,DIABETES,Insulyn,,206.1,48.4,626,Andhra Pradesh,DIABETES,Insulyn,,True,2022-12-05,2022-12-05,2022,49,2022-W49,False,Andhra Pradesh,Diabetes,Insulyn,Unknown,206.1,48.4,626.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
